DateTime,ErrorCode,FlowTime,Amount,Litres,Voltage,FxRate,FlowRate
2004-01-14 14:22:08,9,5,1,2.102777777777778,5.578702365003782,0.025,25.233333333333334
2004-01-14 14:23:03,9,4,1,1.4805555555555556,5.578702365003782,0.025,22.208333333333336
2004-01-14 14:23:06,9,5,1,2.147222222222222,5.578702365003782,0.025,25.766666666666666
2004-01-14 14:23:06,9,6,2,2.6777777777777776,5.578702365003782,0.025,26.777777777777775
2004-01-14 14:23:07,9,4,1,1.5833333333333333,5.578702365003782,0.025,23.75
2004-01-14 14:24:06,9,8,2,4.319444444444445,5.578702365003782,0.025,32.395833333333336
2004-01-14 14:24:09,9,8,2,3.8027777777777776,5.578702365003782,0.025,28.520833333333332
2004-01-14 14:25:00,9,1,0,0.43333333333333335,5.578702365003782,0.025,26.0
2004-01-14 14:25:01,9,17,5,8.922222222222222,5.578702365003782,0.025,31.490196078431374
2004-01-14 14:25:01,9,3,1,1.05,5.578702365003782,0.025,21.000000000000004
2004-01-14 14:25:03,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-14 14:25:04,9,2,0,0.48055555555555557,5.578702365003782,0.025,14.416666666666668
2004-01-14 14:26:05,9,43,14,23.475,5.578702365003782,0.025,32.75581395348837
2004-01-14 14:28:07,9,44,15,24.266666666666666,5.578702365003782,0.025,33.09090909090909
2004-01-14 14:30:02,9,43,14,23.475,5.578702365003782,0.025,32.75581395348837
2004-01-14 14:36:03,9,67,22,36.855555555555554,5.578702365003782,0.025,33.004975124378106
2004-01-14 14:36:06,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-15 02:24:05,9,4,1,1.461111111111111,5.578702365003782,0.025,21.916666666666664
2004-01-15 02:25:05,9,61,19,32.06388888888889,5.578702365003782,0.025,31.53825136612022
2004-01-15 03:28:06,9,63,20,33.05555555555556,5.578702365003782,0.025,31.48148148148148
2004-01-15 03:30:03,1,24,8,12.9,5.578702365003782,0.025,32.25
2004-01-15 04:23:06,1,134,43,71.05833333333334,5.578702365003782,0.025,31.817164179104477
2004-01-15 05:28:00,9,65,20,33.81944444444444,5.578702365003782,0.025,31.217948717948715
2004-01-15 05:36:05,9,15,4,7.283333333333333,5.578702365003782,0.025,29.133333333333333
2004-01-15 05:37:02,9,45,14,23.025,5.578702365003782,0.025,30.699999999999996
2004-01-15 06:20:05,9,128,40,66.12777777777778,5.578702365003782,0.025,30.997395833333336
2004-01-15 06:25:09,9,2,0,0.4444444444444444,5.578702365003782,0.025,13.333333333333332
2004-01-15 06:26:00,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-15 06:26:03,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-15 06:26:04,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-15 06:26:07,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-15 06:30:09,9,76,24,39.48888888888889,5.578702365003782,0.025,31.17543859649123
2004-01-15 07:21:04,9,32,10,15.969444444444445,5.578702365003782,0.025,29.942708333333336
2004-01-15 08:26:01,9,10,3,4.483333333333333,5.578702365003782,0.025,26.900000000000002
2004-01-15 08:33:02,9,67,20,33.638888888888886,5.578702365003782,0.025,30.124378109452735
2004-01-15 08:36:02,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-15 08:36:06,9,64,18,30.694444444444443,5.578702365003782,0.025,28.776041666666664
2004-01-15 08:39:07,9,8,2,3.4027777777777777,5.578702365003782,0.025,25.520833333333332
2004-01-15 09:30:00,9,2,0,0.4083333333333333,5.578702365003782,0.025,12.25
2004-01-15 09:31:03,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-15 09:32:03,9,17,5,8.005555555555556,5.578702365003782,0.025,28.254901960784316
2004-01-15 09:32:06,9,79,24,40.625,5.578702365003782,0.025,30.854430379746834
2004-01-15 11:20:05,9,12,3,5.413888888888889,5.578702365003782,0.025,27.069444444444443
2004-01-15 11:21:02,9,8,2,3.422222222222222,5.578702365003782,0.025,25.666666666666664
2004-01-15 12:26:09,9,64,19,31.35,5.578702365003782,0.025,29.390625
2004-01-15 13:28:01,9,41,12,19.544444444444444,5.578702365003782,0.025,28.601626016260163
2004-01-15 15:24:05,9,14,4,6.180555555555555,5.578702365003782,0.025,26.488095238095237
2004-01-15 15:33:00,9,43,12,20.38888888888889,5.578702365003782,0.025,28.449612403100776
2004-01-15 16:23:06,9,50,14,23.65277777777778,5.578702365003782,0.025,28.383333333333333
2004-01-16 01:38:06,9,70,19,32.25277777777778,5.578702365003782,0.025,27.6452380952381
2004-01-16 02:20:05,9,18,5,7.783333333333333,5.578702365003782,0.025,25.944444444444443
2004-01-16 02:28:07,9,23,6,10.069444444444445,5.578702365003782,0.025,26.268115942028984
2004-01-16 03:25:06,9,33,9,14.561111111111112,5.578702365003782,0.025,26.474747474747478
2004-01-16 03:27:00,9,28,7,12.369444444444444,5.578702365003782,0.025,26.50595238095238
2004-01-16 03:32:04,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-16 03:32:09,9,53,14,24.108333333333334,5.578702365003782,0.025,27.292452830188683
2004-01-16 03:35:05,9,8,2,3.0833333333333335,5.578702365003782,0.025,23.125
2004-01-16 03:36:00,9,7,2,2.6777777777777776,5.578702365003782,0.025,22.95238095238095
2004-01-16 03:36:01,9,2,0,0.39166666666666666,5.578702365003782,0.025,11.75
2004-01-16 04:25:01,9,30,8,13.491666666666667,5.578702365003782,0.025,26.983333333333334
2004-01-16 04:25:06,9,1,0,0.3861111111111111,5.578702365003782,0.025,23.166666666666668
2004-01-16 04:28:06,9,116,32,53.888888888888886,5.578702365003782,0.025,27.873563218390803
2004-01-16 06:32:00,9,63,18,30.730555555555554,5.578702365003782,0.025,29.267195767195766
2004-01-16 08:31:01,9,40,12,20.519444444444446,5.578702365003782,0.025,30.77916666666667
2004-01-16 08:31:09,9,13,4,6.258333333333334,5.578702365003782,0.025,28.884615384615387
2004-01-16 09:38:08,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-16 09:39:03,9,102,33,54.90277777777778,5.578702365003782,0.025,32.29575163398693
2004-01-16 09:39:03,9,15,5,7.602777777777778,5.578702365003782,0.025,30.41111111111111
2004-01-16 09:39:08,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-16 12:29:09,9,41,13,21.136111111111113,5.578702365003782,0.025,30.930894308943092
2004-01-16 13:29:09,9,43,13,22.06111111111111,5.578702365003782,0.025,30.782945736434108
2004-01-16 13:35:03,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-16 13:35:08,9,69,21,35.733333333333334,5.578702365003782,0.025,31.072463768115945
2004-01-16 13:38:02,9,2,0,0.10555555555555556,5.578702365003782,0.025,3.1666666666666665
2004-01-16 13:39:03,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-16 13:39:08,9,2,0,0.4388888888888889,5.578702365003782,0.025,13.166666666666666
2004-01-16 13:39:08,9,6,2,2.533333333333333,5.578702365003782,0.025,25.333333333333332
2004-01-16 14:26:05,9,63,19,32.43055555555556,5.578702365003782,0.025,30.88624338624339
2004-01-17 01:31:03,9,88,26,43.830555555555556,5.578702365003782,0.025,29.8844696969697
2004-01-17 03:32:06,9,65,19,31.619444444444444,5.578702365003782,0.025,29.187179487179485
2004-01-17 03:34:02,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-17 03:36:01,1,16,5,7.8277777777777775,5.578702365003782,0.025,29.354166666666664
2004-01-17 03:36:04,9,2,0,0.39444444444444443,5.578702365003782,0.025,11.833333333333332
2004-01-17 04:24:03,9,35,10,16.608333333333334,5.578702365003782,0.025,28.471428571428575
2004-01-17 05:30:03,9,4,1,1.1888888888888889,5.578702365003782,0.025,17.833333333333332
2004-01-17 05:31:00,9,164,48,79.85555555555555,5.578702365003782,0.025,29.215447154471544
2004-01-17 05:38:01,9,69,20,33.355555555555554,5.578702365003782,0.025,29.004830917874397
2004-01-17 06:34:08,9,2,0,0.3888888888888889,5.578702365003782,0.025,11.666666666666666
2004-01-17 06:35:07,9,79,23,38.41111111111111,5.578702365003782,0.025,29.172995780590718
2004-01-17 07:27:07,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-17 08:20:07,9,11,3,5.058333333333334,5.578702365003782,0.025,27.590909090909093
2004-01-17 08:21:04,9,160,50,83.55555555555556,5.578702365003782,0.025,31.333333333333336
2004-01-17 08:21:08,9,9,2,4.019444444444445,5.578702365003782,0.025,26.796296296296298
2004-01-17 08:28:03,9,12,3,5.6722222222222225,5.578702365003782,0.025,28.361111111111114
2004-01-17 08:28:04,9,5,1,2.033333333333333,5.578702365003782,0.025,24.4
2004-01-17 08:29:04,9,13,4,6.247222222222222,5.578702365003782,0.025,28.833333333333332
2004-01-17 09:28:07,1,8,3,4.2,5.578702365003782,0.025,31.5
2004-01-17 09:30:09,9,25,8,12.941666666666666,5.578702365003782,0.025,31.059999999999995
2004-01-17 11:33:07,9,7,2,3.2555555555555555,5.578702365003782,0.025,27.904761904761905
2004-01-17 13:20:07,9,18,6,9.402777777777779,5.578702365003782,0.025,31.342592592592595
2004-01-17 13:23:03,9,2,0,0.4666666666666667,5.578702365003782,0.025,14.0
2004-01-17 13:23:07,9,91,30,49.986111111111114,5.578702365003782,0.025,32.95787545787546
2004-01-17 13:27:09,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-17 13:28:02,9,35,11,18.772222222222222,5.578702365003782,0.025,32.180952380952384
2004-01-17 13:36:07,9,73,24,39.87777777777778,5.578702365003782,0.025,32.77625570776256
2004-01-17 14:20:02,9,5,1,2.683333333333333,5.578702365003782,0.025,32.199999999999996
2004-01-17 14:21:00,9,1,0,0.45,5.578702365003782,0.025,27.0
2004-01-17 14:21:00,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-17 14:21:01,9,1,0,0.4583333333333333,5.578702365003782,0.025,27.5
2004-01-17 14:21:05,9,1,0,0.45,5.578702365003782,0.025,27.0
2004-01-17 14:21:05,9,1,0,0.45,5.578702365003782,0.025,27.0
2004-01-17 14:21:06,9,1,0,0.475,5.578702365003782,0.025,28.5
2004-01-17 14:21:09,9,2,0,0.975,5.578702365003782,0.025,29.25
2004-01-17 14:22:06,9,42,14,22.70277777777778,5.578702365003782,0.025,32.432539682539684
2004-01-17 14:23:06,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-17 14:24:01,9,33,11,17.54722222222222,5.578702365003782,0.025,31.904040404040405
2004-01-17 14:25:01,9,2,0,0.5055555555555555,5.578702365003782,0.025,15.166666666666666
2004-01-17 14:25:03,9,6,2,2.661111111111111,5.578702365003782,0.025,26.611111111111107
2004-01-17 14:25:04,9,2,0,0.44722222222222224,5.578702365003782,0.025,13.416666666666668
2004-01-17 14:26:00,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-17 14:26:05,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-17 14:26:09,9,53,17,28.555555555555557,5.578702365003782,0.025,32.327044025157235
2004-01-17 14:28:02,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-17 14:28:03,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-17 14:28:04,9,4,1,1.511111111111111,5.578702365003782,0.025,22.666666666666664
2004-01-17 14:29:05,9,23,7,12.152777777777779,5.578702365003782,0.025,31.70289855072464
2004-01-17 14:31:05,9,67,22,36.672222222222224,5.578702365003782,0.025,32.8407960199005
2004-01-17 14:33:07,1,2,1,0.9638888888888889,5.578702365003782,0.025,28.916666666666668
2004-01-17 14:35:08,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-17 14:36:05,9,19,6,9.902777777777779,5.578702365003782,0.025,31.271929824561408
2004-01-17 14:36:07,9,6,2,2.561111111111111,5.578702365003782,0.025,25.611111111111107
2004-01-17 14:37:06,9,3,0,0.17777777777777778,5.578702365003782,0.025,3.555555555555556
2004-01-17 15:26:01,9,45,14,23.73611111111111,5.578702365003782,0.025,31.64814814814815
2004-01-17 15:26:07,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-17 15:31:06,9,4,1,1.5027777777777778,5.578702365003782,0.025,22.541666666666668
2004-01-18 01:25:06,9,42,13,21.447222222222223,5.578702365003782,0.025,30.638888888888893
2004-01-18 01:31:04,9,8,2,3.5166666666666666,5.578702365003782,0.025,26.375
2004-01-18 01:31:09,9,4,1,1.3694444444444445,5.578702365003782,0.025,20.541666666666668
2004-01-18 02:21:08,9,61,19,30.95277777777778,5.578702365003782,0.025,30.44535519125683
2004-01-18 02:24:02,9,12,3,5.6,5.578702365003782,0.025,27.999999999999996
2004-01-18 02:30:09,9,16,5,7.794444444444444,5.578702365003782,0.025,29.229166666666664
2004-01-18 02:34:00,9,20,6,9.630555555555556,5.578702365003782,0.025,28.89166666666667
2004-01-18 04:20:00,14,3,1,0.9861111111111112,5.578702365003782,0.025,19.72222222222222
2004-01-18 04:20:00,9,3,1,0.9833333333333333,5.578702365003782,0.025,19.666666666666668
2004-01-18 04:21:09,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-18 04:23:05,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-18 04:25:07,9,71,22,37.09444444444444,5.578702365003782,0.025,31.347417840375584
2004-01-18 04:29:09,9,2,0,0.45,5.578702365003782,0.025,13.5
2004-01-18 04:30:00,9,6,2,2.5277777777777777,5.578702365003782,0.025,25.27777777777778
2004-01-18 04:30:08,9,23,7,11.65,5.578702365003782,0.025,30.391304347826086
2004-01-18 05:20:03,9,45,15,24.247222222222224,5.578702365003782,0.025,32.32962962962963
2004-01-18 06:32:07,9,56,19,31.205555555555556,5.578702365003782,0.025,33.43452380952381
2004-01-18 07:20:00,9,33,11,18.580555555555556,5.578702365003782,0.025,33.782828282828284
2004-01-18 07:20:06,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-18 07:21:03,9,3,1,1.0444444444444445,5.578702365003782,0.025,20.88888888888889
2004-01-18 07:21:04,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-18 07:21:08,9,52,18,29.65277777777778,5.578702365003782,0.025,34.21474358974359
2004-01-18 07:21:09,9,3,1,1.1111111111111112,5.578702365003782,0.025,22.222222222222225
2004-01-18 07:24:08,9,142,49,82.08333333333333,5.578702365003782,0.025,34.683098591549296
2004-01-18 09:39:00,9,3,1,1.0888888888888888,5.578702365003782,0.025,21.777777777777775
2004-01-18 09:39:05,5,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-18 09:39:08,9,2,0,0.49166666666666664,5.578702365003782,0.025,14.75
2004-01-18 09:39:09,9,56,18,30.802777777777777,5.578702365003782,0.025,33.00297619047619
2004-01-18 10:27:08,9,4,1,1.6444444444444444,5.578702365003782,0.025,24.666666666666664
2004-01-18 11:22:05,9,65,22,37.138888888888886,5.578702365003782,0.025,34.28205128205128
2004-01-18 12:36:05,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-18 12:38:01,9,94,32,53.18333333333333,5.578702365003782,0.025,33.9468085106383
2004-01-18 13:22:03,9,79,26,42.62777777777778,5.578702365003782,0.025,32.37552742616034
2004-01-18 13:27:05,9,20,6,10.738888888888889,5.578702365003782,0.025,32.21666666666667
2004-01-18 13:28:01,9,36,12,19.697222222222223,5.578702365003782,0.025,32.8287037037037
2004-01-18 13:28:08,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-18 13:31:06,9,48,16,26.483333333333334,5.578702365003782,0.025,33.104166666666664
2004-01-18 13:33:07,9,37,12,20.125,5.578702365003782,0.025,32.63513513513514
2004-01-18 14:22:00,9,6,2,2.613888888888889,5.578702365003782,0.025,26.13888888888889
2004-01-18 14:22:04,9,22,7,11.469444444444445,5.578702365003782,0.025,31.28030303030303
2004-01-18 14:24:00,9,81,26,43.827777777777776,5.578702365003782,0.025,32.465020576131685
2004-01-18 14:27:02,9,113,38,62.544444444444444,5.578702365003782,0.025,33.209439528023594
2004-01-18 14:31:02,9,28,9,14.941666666666666,5.578702365003782,0.025,32.01785714285714
2004-01-18 14:33:00,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-18 15:20:01,9,60,19,32.03611111111111,5.578702365003782,0.025,32.03611111111111
2004-01-18 17:36:02,9,18,5,9.066666666666666,5.578702365003782,0.025,30.222222222222218
2004-01-19 02:25:06,9,41,12,20.830555555555556,5.578702365003782,0.025,30.48373983739837
2004-01-19 02:34:01,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-19 02:34:08,9,62,19,32.06111111111111,5.578702365003782,0.025,31.026881720430108
2004-01-19 03:27:05,9,38,12,19.48611111111111,5.578702365003782,0.025,30.767543859649123
2004-01-19 05:35:09,9,5,1,2.1166666666666667,5.578702365003782,0.025,25.4
2004-01-19 05:36:05,9,26,8,13.580555555555556,5.578702365003782,0.025,31.33974358974359
2004-01-19 05:37:09,9,51,17,27.877777777777776,5.578702365003782,0.025,32.79738562091503
2004-01-19 05:39:00,9,2,0,0.4888888888888889,5.578702365003782,0.025,14.666666666666666
2004-01-19 06:20:07,9,8,2,3.8222222222222224,5.578702365003782,0.025,28.666666666666668
2004-01-19 07:22:09,9,35,12,19.630555555555556,5.578702365003782,0.025,33.65238095238095
2004-01-19 07:28:01,9,55,19,31.269444444444446,5.578702365003782,0.025,34.11212121212122
2004-01-19 07:36:01,9,59,20,33.49722222222222,5.578702365003782,0.025,34.06497175141243
2004-01-19 08:26:03,9,57,20,33.06666666666667,5.578702365003782,0.025,34.80701754385966
2004-01-19 08:28:04,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-19 08:28:07,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-19 08:30:05,9,37,13,21.233333333333334,5.578702365003782,0.025,34.432432432432435
2004-01-19 08:38:05,9,13,4,7.019444444444445,5.578702365003782,0.025,32.397435897435905
2004-01-19 09:20:02,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-19 09:21:02,9,4,1,1.636111111111111,5.578702365003782,0.025,24.541666666666664
2004-01-19 09:21:04,9,13,4,6.975,5.578702365003782,0.025,32.19230769230769
2004-01-19 11:20:04,9,59,20,33.93333333333333,5.578702365003782,0.025,34.50847457627118
2004-01-19 11:26:04,9,9,3,4.55,5.578702365003782,0.025,30.333333333333332
2004-01-19 11:26:07,9,2,0,0.5111111111111111,5.578702365003782,0.025,15.333333333333332
2004-01-19 11:27:03,9,3,1,1.0666666666666667,5.578702365003782,0.025,21.333333333333336
2004-01-19 11:28:04,9,13,4,6.875,5.578702365003782,0.025,31.73076923076923
2004-01-19 11:36:08,9,42,14,23.613888888888887,5.578702365003782,0.025,33.73412698412698
2004-01-19 11:38:06,9,58,20,33.35,5.578702365003782,0.025,34.50000000000001
2004-01-19 12:39:04,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-19 12:39:09,9,36,12,19.830555555555556,5.578702365003782,0.025,33.05092592592593
2004-01-19 13:22:04,9,34,11,18.77777777777778,5.578702365003782,0.025,33.13725490196079
2004-01-19 14:23:03,24,4,0,0.3055555555555556,5.578702365003782,0.025,4.583333333333334
2004-01-19 14:23:07,24,4,0,0.3888888888888889,5.578702365003782,0.025,5.833333333333333
2004-01-19 14:23:07,9,2,0,0.1,5.578702365003782,0.025,3.0
2004-01-19 14:24:01,9,2,0,0.44166666666666665,5.578702365003782,0.025,13.25
2004-01-19 14:32:00,9,59,19,32.23888888888889,5.578702365003782,0.025,32.78531073446327
2004-01-19 14:38:02,9,17,5,8.941666666666666,5.578702365003782,0.025,31.558823529411764
2004-01-19 14:38:04,9,1,0,0.4722222222222222,5.578702365003782,0.025,28.333333333333332
2004-01-19 14:39:03,9,20,6,10.902777777777779,5.578702365003782,0.025,32.708333333333336
2004-01-19 15:25:00,9,7,2,3.2555555555555555,5.578702365003782,0.025,27.904761904761905
2004-01-19 15:38:03,9,19,6,9.86111111111111,5.578702365003782,0.025,31.140350877192983
2004-01-19 16:22:04,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-19 16:22:09,9,6,2,2.661111111111111,5.578702365003782,0.025,26.611111111111107
2004-01-19 16:23:00,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-19 17:36:05,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-19 17:36:06,9,13,4,6.5055555555555555,5.578702365003782,0.025,30.025641025641026
2004-01-19 17:37:09,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-20 02:29:07,9,12,3,5.733333333333333,5.578702365003782,0.025,28.666666666666668
2004-01-20 03:23:06,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-20 03:24:03,9,7,2,3.033333333333333,5.578702365003782,0.025,25.999999999999996
2004-01-20 03:24:04,9,4,1,1.4666666666666666,5.578702365003782,0.025,22.0
2004-01-20 03:25:05,9,27,8,13.652777777777779,5.578702365003782,0.025,30.339506172839506
2004-01-20 03:32:01,9,17,5,8.383333333333333,5.578702365003782,0.025,29.588235294117645
2004-01-20 03:33:01,9,20,6,10.105555555555556,5.578702365003782,0.025,30.31666666666667
2004-01-20 04:33:06,9,4,1,1.461111111111111,5.578702365003782,0.025,21.916666666666664
2004-01-20 04:37:00,9,8,2,3.675,5.578702365003782,0.025,27.5625
2004-01-20 05:25:09,9,62,20,32.791666666666664,5.578702365003782,0.025,31.73387096774193
2004-01-20 05:28:07,9,2,0,0.4222222222222222,5.578702365003782,0.025,12.666666666666666
2004-01-20 06:20:01,9,91,29,48.43611111111111,5.578702365003782,0.025,31.935897435897434
2004-01-20 06:34:03,9,46,14,23.980555555555554,5.578702365003782,0.025,31.278985507246375
2004-01-20 08:30:00,9,54,17,28.569444444444443,5.578702365003782,0.025,31.743827160493826
2004-01-20 11:31:07,9,5,1,1.9805555555555556,5.578702365003782,0.025,23.76666666666667
2004-01-20 11:31:09,9,78,24,40.666666666666664,5.578702365003782,0.025,31.282051282051277
2004-01-20 11:39:09,9,71,22,36.42777777777778,5.578702365003782,0.025,30.784037558685448
2004-01-20 12:22:06,1,31,10,16.194444444444443,5.578702365003782,0.025,31.34408602150537
2004-01-20 13:24:00,9,10,3,4.516666666666667,5.578702365003782,0.025,27.1
2004-01-20 13:27:04,9,1,0,0.0,5.578702365003782,0.025,0.0
2004-01-20 13:27:05,9,9,2,3.938888888888889,5.578702365003782,0.025,26.25925925925926
2004-01-20 13:31:02,9,13,4,5.941666666666666,5.578702365003782,0.025,27.423076923076923
